,handle,tweet
4107,0,#MakeAmericaGreatAgain #Trump2016 https://t.co/FvIUXMkrjj
4108,0,"Thank you! #GOPDebate Polls 
#MakeAmericaGreatAgain https://t.co/At5vOiLCSy"
4109,0,#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa
4110,0,"THANK YOU!  
#MakeAmericaGreatAgain #Trump2016
https://t.co/nvgOPoo5qf https://t.co/0JCjfbcpJZ"
4111,0,"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!"
4112,0,"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!"
4113,0,Thank you Illinois! #Trump2016 https://t.co/Ol0u2Krkwc
4114,0,I'm going to do what @MittRomney was totally unable to do- WIN!
4115,0,"LETS MAKE AMERICA GREAT AGAIN!
Schedule &amp; tickets: https://t.co/nU39QHzxxX https://t.co/GUQo1TMsMo"
4116,0,Signing a recent tax return- isn't this ridiculous? https://t.co/UdwqF4iZIZ
4117,0,"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!"
4118,0,Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgain https://t.co/VHqAvsIyuW
4119,0,"""@ChatteringTeef: @BornToBeGOP @realDonaldTrump @MittRomney hates to see Trump's success when he was so pathetic"
4120,0,"""@classyexplorer:  @ahernandez85a Romney is a pawn of the Establishment and has no individual thought process. He is jealous of Trump!"""
4121,0,"""@Stevekwebb: @realDonaldTrump Love it! @tedcruz is done. We need someone who is proven. @realDonaldTrump will make America Great Again"""
4122,0,"""@Ausbiz: @realDonaldTrump Trump is so impressive and no other politician has his passion &amp; energy to #MakeAmericaGreatAgain"
4123,0,"""@ahernandez85a: @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty"""
4124,0,Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out https://t.co/45g7qpxq7T Poll snd Q Poll.
4125,0,"Texas, Georgia &amp; many more VOTE EARLY! This is a movement!
#Trump2016 VOTE VIDEO: https://t.co/LWeckhLWNv https://t.co/o93j0A0BIR"
4126,0,"""@GriceCindy: That's why we are angry. The Republican Establishment will not support you. You are who the American people want!"""
4127,0,"""@ddpick18: @realDonaldTrump This Texan will be voting Trump March 1st. Cruz is a fake Texan!"""
4128,0,"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!"
4129,0,"Why would Texans vote for ""liar"" Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently"
4130,0,"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!"
4131,0,"""@Ward_II: Oh great @MittRomney is doing a @SenatorReid on @realDonaldTrump like losing the presidency wasn't enough #Trump2016"" He's a fool"
4132,0,"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy"
4133,0,"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true"
4134,0,MAKE AMERICA GREAT AGAIN! https://t.co/IVSR0hmh5g
4135,0,In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!
4136,0,I am in Virginia @RegentU Presidential forum with Dr. Pat Robertson- beginning now! Watch here: https://t.co/LgucYLxFgG
4137,0,"I am self funding my campaign &amp; don't owe anybody anything! I only owe it to the American people! #Trump2016
Watch: https://t.co/fUzX92RYIm"
4138,0,Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!
4139,0,"@MELANIATRUMP did great on television this morning. Poised, smart and strong, with a big heart - so much to offer. We are all proud of you!"
4140,0,Melania will be interviewed by @morningmika on @Morning_Joe now (8:30 A.M.). ENJOY!
4141,0,"THANK YOU NEVADA!
#Trump2016 #MakeAmericaGreatAgain
@Snapchat! 
Username: realdonaldtrump 
https://t.co/e0HX1zekX8 https://t.co/uVBGpXzICo"
4142,0,"THANK YOU NEVADA! WE WILL MAKE AMERICA SAFE &amp; GREAT AGAIN! 
https://t.co/ClAnLIg0AD https://t.co/zVvyVCIaD4"
4143,0,Make sure you get on the Trump line and are not mislead by the Cruz people. They are bad! BE CAREFUL.
4144,0,#NVcaucus locator -&gt; https://t.co/WIzgQcbvOB
4145,0,Exclusive interview w/ my wife @MELANIATRUMP- tomorrow morning @ 8amE on @Morning_Joe w/ @morningmika @MSNBC. Enjoy! https://t.co/FQSEKWxnwj
4146,0,GO VOTE FROM NOW TO 8:30 P.M. NEVADA. I WILL BE AT VARIOUS CAUCUS SITES. MAKE AMERICA GREAT AGAIN!
4147,0,Very proud of what my father has accomplished in the past 7 months -Wishing him amazing luck and success tonight! #NVcaucus @realDonaldTrump
4148,0,My wife Melania will be on @Morning_Joe  tomorrow morning at 8:00. Interviewed by @morningmika - Enjoy!
4149,0,"Thank you Sparks, Nevada!
#VoteTrumpNV 

#NevadaCaucus Finder: 
https://t.co/Ryp3DwNe0u

https://t.co/n74lmDoRQO https://t.co/sO5h9LmIMg"
4150,0,Club for Growth is the group that came to my office seeking $1 million dollars. I told them no and now they are doing negative ads.
4151,0,"Great. Just reported on @FoxNews that many people who supported @JebBush are now supporting me. I knew that would happen, pundits didn't!"
4152,0,"Wow, great Ohio poll. Shows me leading by 5 points, beating K!"
4153,0,"Unlike the other Republican candidates, I will be in Nevada all day and night - I won't be fleeing, in and out. I love &amp; invest in Nevada!"
4154,0,"Nevada remember you can ""Vote and Go"" - walk in vote and walk out! 
Caucus locator: https://t.co/r8ijPnCsmO #TrumpLV https://t.co/CkWytt2ONs"
4155,0,"Join us in Sparks, Nevada today! 
#NevadaCaucus #VoteTrumpNV 
https://t.co/5DyhPftng9"
4156,0,"""@jojo2foxy: TRUMP IS UNSTOPPABLE....HE IS WHAT COMMON SENSE AMERICANS WANT WHETHER REPUBLICAN, INDEPENDENT OR A REAGAN DEMOCRAT."
4157,0,"""@Vogelsong1: @EdRollins gets it. Was just on @FoxNews explaining how Trump wins the general election.""  Thank you Ed!"
4158,0,Ted Cruz lifts the Bible high into the air and then lies like a dog-over and over again! The Evangelicals in S.C. figured him out &amp; said no!
4159,0,Wow was Ted Cruz disloyal to his very capable director of communication. He used him as a scape goat-fired like a dog! Ted panicked.
4160,0,"THANK YOU LAS VEGAS, NEVADA!
#NevadaCaucus #VoteTrumpNV
https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye"
4161,0,"Nevada: Here is a quick video @IvankaTrump created on ""How to Caucus"" - very quick and simple! https://t.co/W8ohs9gDvY  #Trump2016 #TrumpNV"
4162,0,Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!
4163,0,Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews
4164,0,"Thank you Vermont! #VoteTrumpVT 
https://t.co/8KGOpqDb9t"
4165,0,"Thank you Michigan! #VoteTrumpMI
Trump 35%
Kasich 17%
Cruz 12%
Rubio 12%
Carson 9% 
Via: ARG"
4166,0,"Great poll! Thank you North Carolina! 
#VoteTrumpNC on 3/15!
Trump 36%
Cruz 18%
Rubio 18%
Carson 10%
Kasich 7%
Via @SurveyUSA"
4167,0,"Just watched the very incompetent Mitt Romney Campaign Strategist, Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!"
4168,0,"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!
Trump 28%
Cruz 15%
Rubio 14%
Kasich 13%
Bush 8%
Carson 6%
Simon Poll/SIU"
4169,0,"Thank you Elko County, Nevada. So much amazing feedback from my forum today I really appreciate it #trump2016 #ICYMI https://t.co/oD3tv9GRJ5"
4170,0,"I will be on @seanhannity tonight- from Las Vegas, Nevada at 10pmE. Enjoy! #Hannity #Trump2016 https://t.co/mx5rxf4oHl"
4171,0,Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.
4172,0,"Just saw the phony ad by Cruz - totally false, more dirty tricks. He got caught in so many lies - is this man crazy?"
4173,0,Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!
4174,0,"Wow, Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!"
4175,0,"It is so important to audit The Federal Reserve, and yet Ted Cruz missed the vote on the bill that would allow this to be done."
4176,0,Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc
4177,0,Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!
4178,0,"""@SandraR677582: @FLTrumpTeam Florida starts early voting on March 5 extending to March 15. Absentee ballots have been sent out! #Trump2016"""
4179,0,"""@ScotMReed: No matter what liar sleazeball @rickwtyler says about @tedcruz in Tennessee. We have early voting and @realDonaldTrump has won."
4180,0,"I hear the Rickets family, who own the Chicago Cubs, are secretly spending $'s against me. They better be careful, they have a lot to hide!"
4181,0,"The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR, and Evangelicals do not like liars!"
4182,0,"""@EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: https://t.co/aUSzSnOzlm https://t.co/bCRelzywxk"""
4183,0,"Nevada we are on our way! #VoteTrumpNV #Trump2016
Caucus locator: https://t.co/r8ijPnCsmO https://t.co/kNhQcETaTV"
4184,0,Thank you South Carolina!  https://t.co/U1HoDmuuH3
4185,0,A quote was read from a parody account last night on MSNBC re: Jeb.  https://t.co/4twxJ4blje
4186,0,The failing @WSJ Wall Street Journal should fire both its pollster and its Editorial Board. Seldom has a paper been so wrong.Totally biased!
4187,0,"Thank you @SarahPalinUSA for your amazing help and support. Big win, leaving now for Atlanta and Nevada.The people of South Carolina got it!"
4188,0,People (pundits) gave me no chance in South Carolina. Now it looks like a possible win. I would be happy with a one vote victory! (HOPE)
4189,0,"South Carolina voters have the future of our country in their hands. Vote now (today), and MAKE AMERICA GREAT AGAIN!"
4190,0,Remember that Marco Rubio is very weak on illegal immigration. South Carolina needs strength as illegals and Syrians pour in. Don't allow it
4191,0,"""@Carolyn82471448: @WayneDupreeShow @realDonaldTrump All aboard the Trump Train!"""
4192,0,"""@JoeNBC: Trump expressed concerns months after the Iraq War began, while 60% of Americans still supported the war. https://t.co/YmJBSgPRa7"""
4193,0,"""@BirgitOlsen1: @realDonaldTrump @Justice41ca  @Vote_For_Trump EVERYBODY ON TWITTER GET OUT TO VOTE FOR TRUMP TODAY IN SOUTH CAROLINA"""
4194,0,"""@Blackan: #SCPrimary @realDonaldTrump is the only one who will protect American interests. #MakeAmericaGreatAgain https://t.co/Hbqjg1fb1t"""
4195,0,"""@ResisTyr:  Mr.Trump...BOTH Cruz AND Rubio are ineligible to be POTUS! It's a SLAM DUNK CASE!! Check it! https://t.co/NjqWP0pP6X"""
4196,0,"""@FamilyRedsFans: @FoxNews is really starting to campaign hard for marcorubio. #fairandbalancedmyass""  He is weak on illegal immigration!"
4197,0,"""@TrumpNewMedia:  Get out &amp; #VoteTrump if you don't #VoteTrump NOTHING will change it's that simple! #VoteTrump https://t.co/0QUSXERSql"""
4198,0,"""@Metazip: @AnnCoulter @DavidJMadeira  TheTrump phenomenon summed up: “Leadership, Fighter and Winner.” Not a Liar https://t.co/rz8BC4n8B5"""
4199,0,"""@rwalkerTennesse: #SouthCarolina If you want a job next January @Vote_For_Trump today. @realDonaldTrump will work for the people."""
4200,0,"""@dnmiller2000: @realDonaldTrump I'm a Regan Dem and believe in your message! God bless you and your campaign!"""
4201,0,MAKE AMERICA GREAT AGAIN!
4202,0,"Just finished two major speeches in South Carolina. Big crowds, great people. Going for a third now!"
4203,0,Boycott all Apple products  until such time as Apple gives cellphone info to authorities regarding radical Islamic terrorist couple from Cal
4204,0,I use both iPhone &amp; Samsung. If Apple doesn't give info to authorities on the terrorists I'll only be using Samsung until they give info.
4205,0,I have built so many great &amp; complicated projects– creating tens of thousands of jobs-video: https://t.co/9cqt78cGiT https://t.co/4Q7oJHKoqV
4206,0,#MakeAmericaGreatAgain #Trump2016  https://t.co/zIn9Zl4Ukx
4207,0,I’m self-funding and I am going to take care of the people – not the special interests and insurance companies like the other candidates.
4208,0,"I will replace it with private plans, health savings accounts, &amp; allow purchasing across state lines. Maximum choice &amp; freedom for consumer."
4209,0,"I was referring to a backstop for pre-existing conditions. I will eliminate the law, in its entirety, &amp; replace it w/ something much better."
4210,0,"A message from @IvankaTrump! #SCPrimary #VoteTrumpSC #MakeAmericaGreatAgain 
Video: https://t.co/5NZw5Bs6NR https://t.co/KEx85mQxEv"
4211,0,Thank you South Carolina! Everyone get out and vote tomorrow! We will #MakeAmericaGreatAgain! https://t.co/Q2qxHINAHo
4212,0,"""@KathyTravels777:  ĺ @andersoncooper Tonight on CNN @realDonaldTrump was GREAT. Loved the intimacy of conversation w the people"""
4213,0,Tonight I will be on @FoxNews with @SeanHannity at 10pm and @CNN w/ @AndersonCooper at 10:10pm. Enjoy! #VoteTrumpSC #Trump2016
4214,0,"We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016 #VoteTrumpSC
https://t.co/wG4RgO0pNm https://t.co/3XpJvBZuk5"
4215,0,I agree with Marco Rubio that Ted Cruz is a liar!
4216,0,".@FoxNews is changing their  theme from ""fair and balanced"" to ""unfair and unbalanced."" But dying @WSJ is worse.Their phony poll is a  joke!"
4217,0,"Thank you South Carolina! Together, WE WILL MAKE AMERICA GREAT AGAIN! #VoteTrumpSC https://t.co/ZkXPm9lPL1"
4218,0,#MakeAmericaGreatAgain #Trump2016 https://t.co/nrcrU08sQ6
4219,0,"Thank you America! #Trump2016
https://t.co/U9L0ja3frk https://t.co/oqv2dSa1ET"
4220,0,New CBS National Poll just out - massive lead for Trump. The Wall Street Journal/NBC Poll is a total joke. No wonder WSJ is doing so badly!
4221,0,"The just out USA Today National Poll, where I lead by big numbers, shows that in a head to head matchup, I beat both Hillary and Bernie."
4222,0,"Amazing that while I lead by big numbers in the new Q and and USA Today polls, the the press only wants to report on the phony WSJ/NBC poll."
4223,0,"Join us tomorrow in Kiawah, South Carolina! #SCPrimary #VoteTrumpSC
#Trump2016 
https://t.co/pG868uImBb"
4224,0,Thank you Nevada! #MakeAmericaGreatAgain #Trump2016 https://t.co/n6hGfdCWuv
4225,0,#MakeAmericaGreatAgain #Trump2016 https://t.co/uMLm0Gd3lX
4226,0,"Jeb Bush just got contact lenses and got rid of the glasses. He wants to look cool, but it's far too late. 1% in Nevada!"
4227,0,"Just out Nevada poll shows Jeb Bush at 1%, he should take his dumb mouthpiece, @LindseyGrahamSC, and just go home."
4228,0,.@FoxNews is so biased it is disgusting. They do not want Trump to win. All negative!
4229,0,"I will beat Hillary easily, but Lindsey Graham says I won't, and yet he got zero against me- no cred! Why does FOX put him on?"
4230,0,".@lindseygraham, who had zero in his presidential run before dropping out in disgrace- saying the most horrible things about me on @FoxNews."
4231,0,"Interesting how President Obama so haltingly said I ""would never be president"" - This from perhaps the worst president in U.S. history!"
4232,0,"""@babo_sirin: BUSTED AGAIN: @TedCruz in Hot Water Over Possibly Illegal Fundraising #SCPrimary https://t.co/aaTtAbfOXx"" The guy is bad news"
4233,0,"Why does @megynkelly devote so much time on her shows to me, almost always negative?  Without me her ratings would tank. Get a life Megyn!"
4234,0,"""@debdew2:  @brithume @megynkelly @DiamondandSilk FOX: TRUMP HATERS R SCARED BECAUSE THEY LOSE -  TRUMP IS WINNING https://t.co/6umGLYjWhT"""
4235,0,Thank you  @kayleighmcenany for your nice words - great knowledge and style! We are doing really well in South Carolina. @CNN @donlemon
4236,0,"""@Good2bqueen67:  @brithume @megynkelly They're too lame to get it, Sir. When you win the election they'll get it."""
4237,0,".@brithume thinks that when Republicans drop out of the race, someone will pick up ALL of that vote. The fact is I will get much of it!"
4238,0,"Explain to @brithume and @megynkelly, who know nothing, that I will beat Hillary and win states (and dem-indie votes) that no other R can!"
4239,0,"Will be interviewed by @StephenAtHome tonight by phone- a late show first @CBS @colbertlateshow. Enjoy! 
#Colbert #LSSC"
4240,0,"Thank you to the 2,500+ in North Augusta, South Carolina. Lines down the block! Don't forget to VOTE on Saturday! https://t.co/KayUN9rfIV"
4241,0,#TeamTrump is thinking of Captain Andrew Maitner. A true American hero. #MaitnerStrong https://t.co/v96l7tUFWy https://t.co/uLuDOHEIB2
4242,0,Just sat down for a great interview with @PHussionWYFF in Greenville today. Watch at 5pm. An amazing day in South Carolina! #VoteTrumpSC
4243,0,"New PPP Poll just out - Trump up big, Cruz, Rubio and Bush down. The debate results, even with a stacked RNC audience, were wonderful!"
4244,0,Spent the full day at meetings and a major rally yesterday in South Carolina. Great people and spirit. Today will be more of the same.
4245,0,New South Carolina poll from PPP. Thank you! #VoteTrumpSC https://t.co/6618Oi6vle
4246,0,"What a night! 10,000 amazing supporters in Greenville, South Carolina! THANK YOU!
VOTE on Saturday! #VoteTrumpSC https://t.co/jXYLRDayB7"
4247,0,"RESPONSE TO THE LIES OF SENATOR CRUZ: https://t.co/9PGo56YTqt
#Trump2016 #VoteTrumpSC"
4248,0,"JEB is a hypocrite! Used massive private ""Eminent Domain"" --- Just another clueless politician! 
https://t.co/yZT3lSutt9"
4249,0,"I'd like to call JEB a liar, but the truth is he has no clue &amp; never revealed that he used Eminent Domain- when criticizing me! (1/2)"
4250,0,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN"
4251,0,"Funny that Jeb(!) didn't want help from his family in his failed campaign and didn't even want to use his last name.Then mommy, now brother!"
4252,0,"Ted Cruz, along with Jeb Bush, pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice, but didn't!"
4253,0,"Wow, in the new CBS Poll I went way up into the forties! Thank you!"
4254,0,"Loved the debate last night, and almost everyone said I won, but the RNC did a terrible job of ticket distrbution. All donors &amp; special ints"
4255,0,"Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! 
https://t.co/fFN9pisyQ4 https://t.co/VxyuDwZmC9"
4256,0,I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!
4257,0,This shows what a complete &amp; total liar Ted Cruz is- he said he wouldn't have nominated John Roberts. Really? https://t.co/gBnsNgomom
4258,0,"""@autumnandews08: @realDonaldTrump @JebBush Jeb is incompetent and will lose, don't waste your energy on that cry baby!"""
4259,0,#GOPDebate #GoogleTrends https://t.co/yVxFubckNs
4260,0,Hey @glennbeck- see how I beat your boy Ted- in your own Blaze poll? Your endorsement means nothing! #GOPDebate
4261,0,#MakeAmericaGreatAgain! https://t.co/Cwp6Ub5GqJ
4262,0,How can @JebBush beat Hillary Clinton- if he can't beat anyone else on the #GOPDebate stage with $150M? I am the only one who can!
4263,0,Thank you! I miss my father.  https://t.co/1IPVwX0avU
4264,0,"Lightweight @JebBush said tonight he didn't know his family used private eminent domain in Texas- Lie! 
#GOPDebate"
4265,0,"On the way to the #GOPDebate with my wonderful wife @MelaniaTrump.
https://t.co/SnOnu6IHTC https://t.co/f0C429tvHO"
4266,0,Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!
4267,0,Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson- saying I may not be on ballot &amp; I hold liberal positions. LIES!
4268,0,The totally unexpected loss of Supreme Court Justice Antonin Scalia is a massive setback for the Conservative movement and our COUNTRY!
4269,0,Love the people of South Carolina - look very much forward to the debate tonight.
4270,0,"""@AmFree: #Trump On #Ford, #Carrier, Shipping #Jobs To #Mexico: ‘I’m The Only One Who Understands What’s Going On’ https://t.co/JsuiHpQpXX"""
4271,0,"""@ThtsWhtKelSaid: I'm fed up w/ DC playing 3 card Monty w/ our tax $'s. It's time we the people play the Trump card, &amp; take back our country"
4272,0,"""@BrandonSawyer84: @realDonaldTrump will rule #SouthCarolinaPrimary! https://t.co/y0YNO1eyft"""
4273,0,"""@wino911:  #Trump2016 We know better than to trust the RNC https://t.co/EMcgtK25fE""   So cute!"
4274,0,Nevada: Reminder that today is the LAST day to register to vote in the February 23rd caucus!https://t.co/SDQGGhkyjI https://t.co/qYX7a2VpG9…
4275,0,"""Get on Trump's List"" email from the RNC was not authorized. I am self funding my campaign! Do not pay. 
Email: https://t.co/6hKW7Ssxz4"
4276,0,"""@Elvisfan1976: @NRSC stop sending me emails asking me to donate and get a free DonaldTrump sticker. I support him and he's self funding!"
4277,0,"""@dj4k4000: @realDonaldTrump @CNN Trump will be our next POTUS..every American will benefit positivey from this."""
4278,0,"""@nellalda: @DonaldJTrump45 @realDonaldTrump @Reince They are all going crazy! We the people do not care at all! We are with Trump!!"""
4279,0,"""@Bonfiredesigns: @StellaDean Let's Get United In America With @realDonaldTrump https://t.co/a04Hne16Gp"""
4280,0,"A very big thank you to Bill Donohue, head of The Catholic League, for the wonderful interview on @CNN and article in Newsmax! Great insight"
4281,0,"Totally unauthorized, do not pay. I am self funding my campaign! Notice has just been withdrawn. #Trump2016
#MakeAmericaGreatAgain"
4282,0,"The RNC, which is probably not on my side, just illegally put out a fundraising notice saying Trump wants you to contribute to the RNC."
4283,0,"Now an additional 600-700 jobs in America (2,000) being eliminated for move to Mexico- via Hartford Courant. https://t.co/bOIYQLqGRG"
4284,0,"I am the only one who can fix this. Very sad. Will not happen under my watch! #MakeAmericaGreatAgain 
https://t.co/8MQ4imuTTi"
4285,0,Word is that little Morty Zuckerman’s @NYDailyNews loses more than $50 million per year---can that be possible?
4286,0,"I will end illegal immigration and protect our borders! We need to MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016
https://t.co/wd3LlMz01I"
4287,0,#MakeAmericaGreatAgain! https://t.co/7zuMD4oxUq
4288,0,"Millions of $'s of false ads,  paid for by lobbyists-special interests of cheater @SenTedCruz  and sleepy @JebBush, are now running in S.C."
4289,0,"""@copyover2001: @realDonaldTrump   Do Americans really want a Canadian-born president? First non native born in history?"""
4290,0,"""@by @tedcruz good I want to see the court decide what I was always told ""natural born"" means - born on American soil"""
4291,0,"""@hillx123: @tedcruz you have just been put on notice @realDonaldTrump We Stand with you... #MakeAmericaGreatAgain"" Thankyou."
4292,0,"Last time lightweight @JebBush tried to knock off @marcorubio he made a total fool of himself. If he doesn't do better this time, he is out!"
4293,0,"If @TedCruz doesn’t clean up his act, stop cheating, &amp; doing negative ads, I have standing to sue him for not being a natural born citizen."
4294,0,Lightweight @JebBush is spending a fortune of special interest against me in SC. False advertising- desperate and sad!
4295,0,"After hearing the news that they would not be able to extort $1M from me, they went hostile w/ a series of incorrect &amp; ill-informed ads."
4296,0,"Nothing conservative about the Club for Growth coming into my office and demanding a $1M contribution, which naturally, they did not get."
4297,0,"You must be registered Republican by February 16th to vote TRUMP in the Florida primary. https://t.co/xZzUkjV3lL
https://t.co/lPuprzJBQ5"
4298,0,"The failing @NYDailyNews, destroyed by little Morty Zuckerman, is preparing to close and save face by going online. It's dead!"
4299,0,"NEVADA! Tomorrow is the deadline to register Republican.

Visit: https://t.co/bHZ4JVckOp

Message from @IvankaTrump: https://t.co/SZTq1QOXEg"
4300,0,"Lying Cruz put out a statement, “Trump &amp; Rubio are w/Obama on gay marriage."" Cruz is the worst liar, crazy or very dishonest. Perhaps all 3?"
4301,0,Weak JEB getting thrown out by management during speech. Do you think he will be this tough on Putin &amp; others?  https://t.co/Tqej1euLVL
4302,0,"Just landed in Baton Rouge, Louisiana. Reports are out that lines are three quarters of a mile to get in. Wow! #MakeAmericaGreatAgain"
4303,0,"""@truthinvest: @CNN @tedcruz @realDonaldTrump Ted Cruz is the definition of sleaze. Just ask @RealBenCarson"""
4304,0,"Heading to Baton Rouge, Louisiana for a speech. Expecting a very large crowd! See you soon. #Trump2016 
#MakeAmericaGreatAgain"
4305,0,He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!
4306,0,".@MarkHalperin showed a focus group on @Morning_Joe me using a very bad word. I never said the word, left an open blank. Please apologize!"
4307,0,"Jeb Bush spent more than $40,000,000 in New Hampshire to come in 4 or 5, I spent $3,000,000 to come in 1st. Big difference in capability!"
4308,0,I have been consistent in my opposition to Common Core. Get rid of Common Core--- keep education local!
4309,0,"""@HARyder: Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it?  Get rid of it fast."
4310,0,I was referring to the fact that Jeb Bush wants to keep common core.
4311,0,Big speech tonight in South Carolina - 7:00 P.M. Tremendous crowd!
4312,0,"So funny, Jeb Bush called me a ""highly gifted politician and a great entertainer"" - I assume that is a compliment!"
4313,0,"Like the worthless @NYDailyNews, looks like @politico will be going out of business. Bad reporting- no money, no cred!"
4314,0,"Worthless @NYDailyNews, which dopey Mort Zuckerman, is desperately trying to sell, has no buyer! Liabilities are massive!"
4315,0,"Dopey Mort Zuckerman, owner of the worthless @NYDailyNews, has a major inferiority complex. Paper will close soon!"
4316,0,"""@MarkHalperin: My report card grades for the 2 New Hampshire winners: DonaldTrump A: v strong energy/close. BernieSanders B+: went too long"
4317,0,"Thank you to the people of  New Hampshire, I love you! Now, off to South Carolina."
4318,0,"Thank you, New Hampshire! Departing with my amazing family now! #FITN #NHPrimary
https://t.co/rbFfcq8gQq https://t.co/73aoZk8uMG"
4319,0,We will stop heroin and other drugs from coming into New Hampshire from our open southern border. We will build a WALL and have security.
4320,0,New Hampshire vote today -  MAKE AMERICA GREAT AGAIN!
4321,0,"You can find your polling locations at: 
https://t.co/BmZyKQOZJJ #FITN #NHPrimary #VoteTrumpNH https://t.co/8lREIqhIuN"
4322,0,"A message to the great people of New Hampshire on this important day! #VoteTrumpNH 
Video: https://t.co/7S2f2GSMB8 https://t.co/9WwRWnvqiv"
4323,0,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!
4324,0,"I know the ""Governors"" and Jeb Bush, who has gone nasty with lies, is by far the weakest of the lot. His family used private eminent domain!"
4325,0,"Remember @JebBush wants COMMON CORE (education from D.C.) and is very weak on ILLEGAL IMMIGRATION (""come as act of love""). Not a leader!"
4326,0,"Thank you, New Hampshire! #FITN https://t.co/uZItWkqQZa"
4327,0,"Thank you, New Hampshire! 
#FITN #NHPrimary #VoteTrumpNH  
Voting questions? https://t.co/BmZyKQOZJJ https://t.co/1tZfqVETrX"
4328,0,"#VoteTrumpNH #NHPrimary #FITN
https://t.co/p4XCxNkXQO"
4329,0,"Now that Bush has wasted $120 million of special interest money on his failed campaign, he says he would end super PACs. Sad!"
4330,0,"Today's third stop- Londonderry, New Hampshire! Thank you!
#FITN #VoteTrumpNH https://t.co/pRpcxaZ7ov"
4331,0,"""Jeb is a weak guy."" @EricTrump
https://t.co/w8YuC5bApY"
4332,0,".@DonaldJTrumpJr: Trump has had a lot more responsibility to deal with than any of the other GOP candidates
https://t.co/9XLCf5ch4q"
4333,0,America needs strong leadership. Politicians can talk but they don’t get things done. Video: https://t.co/YwZdQdzKcz https://t.co/lBXXyuZAcO
4334,0,Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!
4335,0,Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.
4336,0,"Thank you for your support at this mornings Town Hall- in Salem, New Hampshire. #FITN #NHPrimary https://t.co/4m6dabtxCV"
4337,0,Jeb Bush has zero communication skills so he spent a fortune of special interest money on a Super Bowl ad. He is a weak candidate!
4338,0,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy."
4339,0,So far the Super Bowl is very boring - not nearly as exciting as politics - MAKE AMERICA GREAT AGAIN!
4340,0,I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50
4341,0,"Thank you- Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw"
